rn	reflex	gloss	gfn	srcabbr	lgid	language	srcid
265802	yāhkkono pāhrsā 'sopa	life, long	n	AH-CSDPN	1457	Tamang (Sahu)	10a.13
265814	'purā kānye	dwarf	n	AH-CSDPN	1457	Tamang (Sahu)	10a.14
265829	lohm mi:h	left-handed person	n	AH-CSDPN	1457	Tamang (Sahu)	10a.15
265841	'khākāle	stammerer	n	AH-CSDPN	1457	Tamang (Sahu)	10a.16
265853	'lāngkārā	cripple	n	AH-CSDPN	1457	Tamang (Sahu)	10a.17
265867	'tārkāt	health	n	AH-CSDPN	1457	Tamang (Sahu)	10a.18
265880	'thāhkkā	injury	n	AH-CSDPN	1457	Tamang (Sahu)	10a.19
265893	māhkā	wound	n	AH-CSDPN	1457	Tamang (Sahu)	10a.20
265907	sā:r-'ti-pi 'rok	infection	n	AH-CSDPN	1457	Tamang (Sahu)	10a.21
265920	'nāpā	pain	n	AH-CSDPN	1457	Tamang (Sahu)	10a.22
265936	krā:pā	weeping	n	AH-CSDPN	1457	Tamang (Sahu)	10a.23
265949	cyuhppā	weakness	n	AH-CSDPN	1457	Tamang (Sahu)	10a.24
265962	cāhro	fever	n	AH-CSDPN	1457	Tamang (Sahu)	10a.25
265976	pyuhngpā	cough	n	AH-CSDPN	1457	Tamang (Sahu)	10a.26
265989	khirpā	sneeze	n	AH-CSDPN	1457	Tamang (Sahu)	10a.27
266003	'ikok	hiccup	n	AH-CSDPN	1457	Tamang (Sahu)	10a.28
266017	'rok	disease	n	AH-CSDPN	1457	Tamang (Sahu)	10a.29
266032	'māhārok	leprosy	n	AH-CSDPN	1457	Tamang (Sahu)	10a.30
266046	Tipi	tuberculosis	n	AH-CSDPN	1457	Tamang (Sahu)	10a.31
266056	'ā◦kul	malaria	n	AH-CSDPN	1457	Tamang (Sahu)	10a.32
266069	'hāicā	cholera	n	AH-CSDPN	1457	Tamang (Sahu)	10a.33
266086	'pro:h	smallpox	n	AH-CSDPN	1457	Tamang (Sahu)	10a.35
266097	tāngling sā	measles	n	AH-CSDPN	1457	Tamang (Sahu)	10a.36
266106	'serugo	cold (illness)	n	AH-CSDPN	1457	Tamang (Sahu)	10a.37
266119	'mi:◦ki 'rok	eye disease	n	AH-CSDPN	1457	Tamang (Sahu)	10a.38
266132	'chertipā	dysentery	n	AH-CSDPN	1457	Tamang (Sahu)	10a.39
266144	kohitet-'mā:h	worms (parasite)	n	AH-CSDPN	1457	Tamang (Sahu)	10a.40
266157	syipi men	poison	n	AH-CSDPN	1457	Tamang (Sahu)	10a.41
266171	men	medicine	n	AH-CSDPN	1457	Tamang (Sahu)	10a.42
266197	'TāhngTār	doctor	n	AH-CSDPN	1457	Tamang (Sahu)	10a.44
266211	syipā	death	n	AH-CSDPN	1457	Tamang (Sahu)	10a.45
266225	syi◦pi mi:h cyuh	corpse	n	AH-CSDPN	1457	Tamang (Sahu)	10a.46
266238	'murtā kāhppi	burial	n	AH-CSDPN	1457	Tamang (Sahu)	10a.47
266252	'kā:m tuhrsā	cemetery	n	AH-CSDPN	1457	Tamang (Sahu)	10a.48
266267	'murtā 'khrāngpi 'kā:m	cremation	n	AH-CSDPN	1457	Tamang (Sahu)	10a.49
266277	tuhrsā	burning place (for bodies, and ?anything else?)	n	AH-CSDPN	1457	Tamang (Sahu)	10a.50
266288	tu:h	mourning	n	AH-CSDPN	1457	Tamang (Sahu)	10a.51
266304	'ārko 'muluk	worlds (other)	n	AH-CSDPN	1457	Tamang (Sahu)	10a.52
266319	'māhng	ghost	n	AH-CSDPN	1457	Tamang (Sahu)	10a.53
266337	māhng	spirit	n	AH-CSDPN	1457	Tamang (Sahu)	10a.54
266357	lā	god	n	AH-CSDPN	1457	Tamang (Sahu)	10a.55
266358	lu	god	n	AH-CSDPN	1457	Tamang (Sahu)	10a.55
266376	'pohksyi	witch	n	AH-CSDPN	1457	Tamang (Sahu)	10a.56
266389	pohmpo	shaman	n	AH-CSDPN	1457	Tamang (Sahu)	10a.57
266403	mākunTā	mask	n	AH-CSDPN	1457	Tamang (Sahu)	10a.58
266415	'thu:hp	incense	n	AH-CSDPN	1457	Tamang (Sahu)	10a.59
266427	'kohmpo	temple (religious)	n	AH-CSDPN	1457	Tamang (Sahu)	10a.60
266438	'sārup	idol	n	AH-CSDPN	1457	Tamang (Sahu)	10a.61
266451	'pisos	faith	n	AH-CSDPN	1457	Tamang (Sahu)	10a.62
266463	'ācāmpā	miracle	n	AH-CSDPN	1457	Tamang (Sahu)	10a.63
266464	'kāhcā:p	miracle	n	AH-CSDPN	1457	Tamang (Sahu)	10a.63
266473	'prārthānā	prayer	n	AH-CSDPN	1457	Tamang (Sahu)	10a.64
266482	'lungtā	prayer flag	n	AH-CSDPN	1457	Tamang (Sahu)	10a.65
266493	krehn 'cyā:hpā	oath	n	AH-CSDPN	1457	Tamang (Sahu)	10a.66
266504	lāsyiwā	worship	n	AH-CSDPN	1457	Tamang (Sahu)	10a.67
266520	lāsyiwā	sacrifice	n	AH-CSDPN	1457	Tamang (Sahu)	10a.68
266534	'phe:Ti	offering	n	AH-CSDPN	1457	Tamang (Sahu)	10a.69
266546	piti	ceremony	n	AH-CSDPN	1457	Tamang (Sahu)	10a.70
266554	pā:hr 'pārpā	festival	n	AH-CSDPN	1457	Tamang (Sahu)	10a.71
266564	'pā:p	sin	n	AH-CSDPN	1457	Tamang (Sahu)	10a.72
266576	'āsprā:t	guilt	n	AH-CSDPN	1457	Tamang (Sahu)	10a.73
266587	'thā:reng	far	adj	AH-CSDPN	1457	Tamang (Sahu)	12c.01
266601	cyāhtāng	near	adj	AH-CSDPN	1457	Tamang (Sahu)	12c.02
266615	plehkpā	broad	adj	AH-CSDPN	1457	Tamang (Sahu)	12c.03
266628	'kucyuk	narrow	adj	AH-CSDPN	1457	Tamang (Sahu)	12c.04
266642	'tun◦cā	short	adj	AH-CSDPN	1457	Tamang (Sahu)	12c.05
266656	'rung◦tāng	thick	adj	AH-CSDPN	1457	Tamang (Sahu)	12c.06
266673	pātcā	thin	adj	AH-CSDPN	1457	Tamang (Sahu)	12c.07
266688	'nopā	high	adj	AH-CSDPN	1457	Tamang (Sahu)	12c.08
266702	'mātcā	low	adj	AH-CSDPN	1457	Tamang (Sahu)	12c.09
266715	unppā	deep	adj	AH-CSDPN	1457	Tamang (Sahu)	12c.10
266731	'ā-nuppā	shallow	adj	AH-CSDPN	1457	Tamang (Sahu)	12c.11
266746	'phyutung	vertical	adj	AH-CSDPN	1457	Tamang (Sahu)	12c.12
266758	'khānTo	horizontal	adj	AH-CSDPN	1457	Tamang (Sahu)	12c.13
266771	kāhppālā	covered	adj	AH-CSDPN	1457	Tamang (Sahu)	12c.14
266783	klingto	bare	adj	AH-CSDPN	1457	Tamang (Sahu)	12c.15
266795	ngon◦kyām	front	adj	AH-CSDPN	1457	Tamang (Sahu)	12c.16
266807	lik◦kyām	back	adj	AH-CSDPN	1457	Tamang (Sahu)	12c.17
266820	ket	right (opposite of left)	adj	AH-CSDPN	1457	Tamang (Sahu)	12c.18
266833	lohm	left (opposite of right)	adj	AH-CSDPN	1457	Tamang (Sahu)	12c.19
266845	kāktāng	curved	adj	AH-CSDPN	1457	Tamang (Sahu)	12c.20
266846	'kokteng	curved	adj	AH-CSDPN	1457	Tamang (Sahu)	12c.20
266860	'koktā	crooked	adj	AH-CSDPN	1457	Tamang (Sahu)	12c.21
266873	tāng◦tāng◦pā	straight	adj	AH-CSDPN	1457	Tamang (Sahu)	12c.22
266887	'cyārpā	twisted	adj	AH-CSDPN	1457	Tamang (Sahu)	12c.23
266902	plektā	flat	adj	AH-CSDPN	1457	Tamang (Sahu)	12c.24
266916	'chyārpā	sharp-edged	adj	AH-CSDPN	1457	Tamang (Sahu)	12c.25
266931	'chyārpā	sharp / pointed	adj	AH-CSDPN	1457	Tamang (Sahu)	12c.26
266947	coktā	blunt	adj	AH-CSDPN	1457	Tamang (Sahu)	12c.27
266963	plā:-pā	smooth	adj	AH-CSDPN	1457	Tamang (Sahu)	12c.28
266977	'phoppa	rough	adj	AH-CSDPN	1457	Tamang (Sahu)	12c.29
266990	pluhm	solid	adj	AH-CSDPN	1457	Tamang (Sahu)	12c.30
267000	'To:rke	hollow	adj	AH-CSDPN	1457	Tamang (Sahu)	12c.31
267015	thenten	empty	adj	AH-CSDPN	1457	Tamang (Sahu)	12c.32
267028	Thong◦pālā	open	adj	AH-CSDPN	1457	Tamang (Sahu)	12c.33
267043	'Tuhngpālā	shut	adj	AH-CSDPN	1457	Tamang (Sahu)	12c.34
267059	hāurā tāpālā	perforated	adj	AH-CSDPN	1457	Tamang (Sahu)	12c.35
267060	'khung tapala	perforated	adj	AH-CSDPN	1457	Tamang (Sahu)	12c.35
267073	kāhppālā	plugged	adj	AH-CSDPN	1457	Tamang (Sahu)	12c.36
267086	'prāhripā	moving	adj	AH-CSDPN	1457	Tamang (Sahu)	12c.37
267098	'Tipā	stationary	adj	AH-CSDPN	1457	Tamang (Sahu)	12c.38
267111	kyo:hpā	fast	adj	AH-CSDPN	1457	Tamang (Sahu)	12c.39
267112	kyo:hne	fast	adj	AH-CSDPN	1457	Tamang (Sahu)	12c.39
267126	kuhlpā	slow	adj	AH-CSDPN	1457	Tamang (Sahu)	12c.40
267127	kohle:le	slow	adj	AH-CSDPN	1457	Tamang (Sahu)	12c.40
267140	kohle:le	slowly		AH-CSDPN	1457	Tamang (Sahu)	12c.41
267153	'kru 'nāng	cubit (elbow to fingertip)		AH-CSDPN	1457	Tamang (Sahu)	12c.42
267164	'pihtā 'nāng	hand, span of		AH-CSDPN	1457	Tamang (Sahu)	12c.43
267175	nyehnsye	from		AH-CSDPN	1457	Tamang (Sahu)	12c.44
267176	nyehnsyece	from		AH-CSDPN	1457	Tamang (Sahu)	12c.44
267196	-nāhng	into		AH-CSDPN	1457	Tamang (Sahu)	12c.45
267216	nyehnsye	out of		AH-CSDPN	1457	Tamang (Sahu)	XIIC
267217	nyehnsyece	out of		AH-CSDPN	1457	Tamang (Sahu)	XIIC
267233	-nāhng	in / inside of		AH-CSDPN	1457	Tamang (Sahu)	XIIC
267248	tor	up		AH-CSDPN	1457	Tamang (Sahu)	XIIC
267249	cohri	up		AH-CSDPN	1457	Tamang (Sahu)	XIIC
267265	tuhngTi	down		AH-CSDPN	1457	Tamang (Sahu)	XIIC
267266	mor	down		AH-CSDPN	1457	Tamang (Sahu)	XIIC
267281	'olece	over		AH-CSDPN	1457	Tamang (Sahu)	XIIC
267296	tuhngTi	under		AH-CSDPN	1457	Tamang (Sahu)	XIIC
267311	'kyāhmce	through		AH-CSDPN	1457	Tamang (Sahu)	XIIC
267326	'pāTTi	toward		AH-CSDPN	1457	Tamang (Sahu)	XIIC
267342	-ce	away from		AH-CSDPN	1457	Tamang (Sahu)	XIIC
267355	kyahp-ce	behind		AH-CSDPN	1457	Tamang (Sahu)	XIIC
267372	ngon◦kyām	in front of		AH-CSDPN	1457	Tamang (Sahu)	XIIC56
267388	'prep prep	beside		AH-CSDPN	1457	Tamang (Sahu)	XIIC
267402	kuhngTi	between		AH-CSDPN	1457	Tamang (Sahu)	XIIC
267403	'āntārTi	between		AH-CSDPN	1457	Tamang (Sahu)	XIIC
267417	cohri	above		AH-CSDPN	1457	Tamang (Sahu)	XIIC
267433	tuhngTi	beneath		AH-CSDPN	1457	Tamang (Sahu)	XIIC
267447	kororo	around		AH-CSDPN	1457	Tamang (Sahu)	XIIC
267458	phitcyor	beyond		AH-CSDPN	1457	Tamang (Sahu)	XIIC
267471	kyom-'cāhng	across		AH-CSDPN	1457	Tamang (Sahu)	XIIC
267483	'khānā	where		AH-CSDPN	1457	Tamang (Sahu)	XIIC
267497	yāhkko	more		AH-CSDPN	1457	Tamang (Sahu)	XIID
267498	'ārku	more		AH-CSDPN	1457	Tamang (Sahu)	XIID
267509	'cekke	less		AH-CSDPN	1457	Tamang (Sahu)	XIID
267519	'cāhmmā-nāhngTi yāhkk	most		AH-CSDPN	1457	Tamang (Sahu)	XIID
267531	'cāhmmā-nāhngTi 'cekke	least		AH-CSDPN	1457	Tamang (Sahu)	XIID
267543	tohngpālā	mixed		AH-CSDPN	1457	Tamang (Sahu)	XIID
267559	ā-tohngpālā	unmixed		AH-CSDPN	1457	Tamang (Sahu)	XIID
267573	tehmen	real		AH-CSDPN	1457	Tamang (Sahu)	XIID
267586	phyu:h	false		AH-CSDPN	1457	Tamang (Sahu)	XIID14
267598	nāng	whole		AH-CSDPN	1457	Tamang (Sahu)	XIID
267610	'cāhmmā	all		AH-CSDPN	1457	Tamang (Sahu)	01.009,12d
267624	'cek kino	partial		AH-CSDPN	1457	Tamang (Sahu)	XIID
267634	yo:yono	early		AH-CSDPN	1457	Tamang (Sahu)	XIID
267646	'kye:hpā	late		AH-CSDPN	1457	Tamang (Sahu)	XIID
267656	'yāmce 'yāmno	frequent		AH-CSDPN	1457	Tamang (Sahu)	XIID
267667	'khe: khe:mā	infrequent		AH-CSDPN	1457	Tamang (Sahu)	XIID
267678	pohkTā	old		AH-CSDPN	1457	Tamang (Sahu)	XIID
267679	ngim-pa	old		AH-CSDPN	1457	Tamang (Sahu)	XIID
267691	'chār	new		AH-CSDPN	1457	Tamang (Sahu)	XIID
267705	'yāmce 'yāmno	frequently		AH-CSDPN	1457	Tamang (Sahu)	XIID
267713	'khe:mā:eno	never		AH-CSDPN	1457	Tamang (Sahu)	XIID
267725	're:hlāno	daily		AH-CSDPN	1457	Tamang (Sahu)	XIID
267738	'khe:mā	when		AH-CSDPN	1457	Tamang (Sahu)	XIID
267750	ngohn◦kyām	before		AH-CSDPN	1457	Tamang (Sahu)	XIID
267766	lihkkyām	after		AH-CSDPN	1457	Tamang (Sahu)	XIID
267779	nahngTi mumā	during		AH-CSDPN	1457	Tamang (Sahu)	XIID
267791	sāhmmā	until		AH-CSDPN	1457	Tamang (Sahu)	XIID
267802	plehpā 'kyāhm	road	n	AH-CSDPN	1457	Tamang (Sahu)	06a.01
267815	'nām◦sā	village	n	AH-CSDPN	1457	Tamang (Sahu)	06a.02
267828	'pāhcā:r	town		AH-CSDPN	1457	Tamang (Sahu)	06a.03
267841	'klā:h	place	n	AH-CSDPN	1457	Tamang (Sahu)	06a.04
267854	'su:hr	corner	n	AH-CSDPN	1457	Tamang (Sahu)	06a.05
267868	'tihm	house	n	AH-CSDPN	1457	Tamang (Sahu)	06a.06
267890	'mrang	vegetable patch	n	AH-CSDPN	1457	Tamang (Sahu)	06a.08
267898	'meh kohrā	shed (cow)	n	AH-CSDPN	1457	Tamang (Sahu)	06a.09
267910	tili kho	house (hog)	n	AH-CSDPN	1457	Tamang (Sahu)	06a.10
267921	'nākā kho	house (chicken)		AH-CSDPN	1457	Tamang (Sahu)	06a.11
267933	'pencārā	cage	n	AH-CSDPN	1457	Tamang (Sahu)	06a.12
267945	'pihtā	wall	n	AH-CSDPN	1457	Tamang (Sahu)	06a.13
267959	'hilo	mud	n	AH-CSDPN	1457	Tamang (Sahu)	06a.14
267973	'cu:n	lime (mineral)	n	AH-CSDPN	1457	Tamang (Sahu)	06a.15
267986	'chānā	roof	n	AH-CSDPN	1457	Tamang (Sahu)	06a.16
268000	'kih	thatch	n	AH-CSDPN	1457	Tamang (Sahu)	06a.17
268015	'nyintāl	beam	n	AH-CSDPN	1457	Tamang (Sahu)	06a.18
268030	kre:hsing	rafter	n	AH-CSDPN	1457	Tamang (Sahu)	06a.19
268031	pre:	rafter	n	AH-CSDPN	1457	Tamang (Sahu)	06a.19
268044	'mā	cane / rattan	n	AH-CSDPN	1457	Tamang (Sahu)	06a.20
268056	tā:h	post	n	AH-CSDPN	1457	Tamang (Sahu)	06a.21
268057	'thā:m	post	n	AH-CSDPN	1457	Tamang (Sahu)	06a.21
268070	chai	bamboo ties (strips for buildi	n	AH-CSDPN	1457	Tamang (Sahu)	06a.22
268088	cā:m	ladder	n	AH-CSDPN	1457	Tamang (Sahu)	06a.24
268089	'prehng	ladder	n	AH-CSDPN	1457	Tamang (Sahu)	06a.24
268105	'tāhlān	veranda		AH-CSDPN	1457	Tamang (Sahu)	06a.25
268106	'kausyi	veranda		AH-CSDPN	1457	Tamang (Sahu)	06a.25
268121	'mrāp sung	doorway	n	AH-CSDPN	1457	Tamang (Sahu)	06a.26
268134	'mrāp	door	n	AH-CSDPN	1457	Tamang (Sahu)	06a.27
268151	'sā:co	lock		AH-CSDPN	1457	Tamang (Sahu)	06a.28
268162	chyā:hl	window		AH-CSDPN	1457	Tamang (Sahu)	06a.29
268183	tāli	floor	n	AH-CSDPN	1457	Tamang (Sahu)	06a.31
268198	'pā:r	fence		AH-CSDPN	1457	Tamang (Sahu)	06a.32
268209	nu:pi 'klā:h	bedstead	n	AH-CSDPN	1457	Tamang (Sahu)	06a.33
268221	tissā	mat (sleeping)	n	AH-CSDPN	1457	Tamang (Sahu)	06a.34
268239	rā:ti	covering (thick wool blanket)		AH-CSDPN	1457	Tamang (Sahu)	06a.35
268240	'nempi wen	covering (cotton cloth)	n	AH-CSDPN	1457	Tamang (Sahu)	06a.35
268260	khum	pillow	n	AH-CSDPN	1457	Tamang (Sahu)	06a.36
268270	sukul	mat (thick, of rice straw)	n	AH-CSDPN	1457	Tamang (Sahu)	06a.37
268271	kortong	mat (from cornhusks)	n	AH-CSDPN	1457	Tamang (Sahu)	06a.37
268286	kohyong	cradle	n	AH-CSDPN	1457	Tamang (Sahu)	06a.38
268298	khyāng	bench	n	AH-CSDPN	1457	Tamang (Sahu)	06a.39
268307	tālā	loft		AH-CSDPN	1457	Tamang (Sahu)	06a.40
268321	phy:sāng	cooking place	n	AH-CSDPN	1457	Tamang (Sahu)	06a.41
268336	krohsāl	charcoal	n	AH-CSDPN	1457	Tamang (Sahu)	06a.42
268350	'puci	soot	n	AH-CSDPN	1457	Tamang (Sahu)	06a.43
268365	rāntā	grinder	n	AH-CSDPN	1457	Tamang (Sahu)	06a.44
268378	'tā:i	griddle		AH-CSDPN	1457	Tamang (Sahu)	06a.45
268391	lāhng	mortar (tool)	n	AH-CSDPN	1457	Tamang (Sahu)	06a.46
268404	'syilāurā	pestle		AH-CSDPN	1457	Tamang (Sahu)	06a.47
268416	me-lāhm	flame	n	AH-CSDPN	1457	Tamang (Sahu)	06a.48
268427	'philingko	sparks		AH-CSDPN	1457	Tamang (Sahu)	06a.49
268438	'rā:p	steam	n	AH-CSDPN	1457	Tamang (Sahu)	06a.50
268450	'phyā:	broom	n	AH-CSDPN	1457	Tamang (Sahu)	06a.51
268463	tuhlu	sweepings	n	AH-CSDPN	1457	Tamang (Sahu)	06a.52
268477	'khālā:ti	bellows	n	AH-CSDPN	1457	Tamang (Sahu)	06a.53
268490	'cimTe	fire tongs	n	AH-CSDPN	1457	Tamang (Sahu)	06a.54
268504	metāng	kindling	n	AH-CSDPN	1457	Tamang (Sahu)	06a.55
268522	ngā	I		AH-CSDPN	1457	Tamang (Sahu)	01.001
268537	'e:	thou		AH-CSDPN	1457	Tamang (Sahu)	01.002
268557	nyii	we		AH-CSDPN	1457	Tamang (Sahu)	01.003
268581	'cu	this		AH-CSDPN	1457	Tamang (Sahu)	01.004
268594	kyucu	that		AH-CSDPN	1457	Tamang (Sahu)	01.005
268609	'khālā	who		AH-CSDPN	1457	Tamang (Sahu)	01.006
268623	'tā:	what		AH-CSDPN	1457	Tamang (Sahu)	01.007
268638	'ā-yihn	not		AH-CSDPN	1457	Tamang (Sahu)	01.008
268639	'āre	not		AH-CSDPN	1457	Tamang (Sahu)	01.008
268672	yāhko	many		AH-CSDPN	1457	Tamang (Sahu)	01.010
268687	'ki:h	one		AH-CSDPN	1457	Tamang (Sahu)	01.011
268700	'nyi:h	two		AH-CSDPN	1457	Tamang (Sahu)	01.012
268713	cehppā	big		AH-CSDPN	1457	Tamang (Sahu)	01.013
268728	rehng◦pā	long	adj	AH-CSDPN	1457	Tamang (Sahu)	01.014
268742	cihtā	small		AH-CSDPN	1457	Tamang (Sahu)	01.015
268758	āmāmā:	woman		AH-CSDPN	1457	Tamang (Sahu)	01.016
268772	āpāmā:	man		AH-CSDPN	1457	Tamang (Sahu)	01.017
268786	mi:h	person		AH-CSDPN	1457	Tamang (Sahu)	01.018
268801	'tā◦rngā	fish		AH-CSDPN	1457	Tamang (Sahu)	01.019
268814	nyām◦nyā	bird		AH-CSDPN	1457	Tamang (Sahu)	01.020
268827	nā◦ki	dog		AH-CSDPN	1457	Tamang (Sahu)	01.021
268840	'syet	louse		AH-CSDPN	1457	Tamang (Sahu)	01.022
268854	'tohngpo	tree		AH-CSDPN	1457	Tamang (Sahu)	01.023
268868	'pluh	seed	n	AH-CSDPN	1457	Tamang (Sahu)	01.024
268881	pā:h	leaf	n	AH-CSDPN	1457	Tamang (Sahu)	01.025
268896	Tā:	root	n	AH-CSDPN	1457	Tamang (Sahu)	01.026
268909	phi:	bark (of tree)	n	AH-CSDPN	1457	Tamang (Sahu)	01.027
268922	the 'tung◦pā	drink	v	AH-CSDPN	1457	Tamang (Sahu)	01.054
268936	the cā◦pā	eat		AH-CSDPN	1457	Tamang (Sahu)	01.055
268950	the khrāp◦pā	bite	v	AH-CSDPN	1457	Tamang (Sahu)	01.056
268963	the cyā:-pā	see		AH-CSDPN	1457	Tamang (Sahu)	01.057
268978	the nyem◦pā	hear		AH-CSDPN	1457	Tamang (Sahu)	01.058
268991	the 'sye:◦pa	know		AH-CSDPN	1457	Tamang (Sahu)	01.059
269007	the mehr◦pā	sleep	v	AH-CSDPN	1457	Tamang (Sahu)	01.060
269022	the syi◦pā	die		AH-CSDPN	1457	Tamang (Sahu)	01.061
269035	the sep◦pā	kill		AH-CSDPN	1457	Tamang (Sahu)	01.062
269048	the kyālpā	swim	v	AH-CSDPN	1457	Tamang (Sahu)	01.063
269062	the'phyāngpā	fly	v	AH-CSDPN	1457	Tamang (Sahu)	01.064
269075	the'prāhpā	walk	v	AH-CSDPN	1457	Tamang (Sahu)	01.065
269088	the khāpā	come		AH-CSDPN	1457	Tamang (Sahu)	01.066
269089	the 'yupā	come		AH-CSDPN	1457	Tamang (Sahu)	01.066
269105	the nu:pā	lie	v	AH-CSDPN	1457	Tamang (Sahu)	01.067
269119	the Tipā	sit		AH-CSDPN	1457	Tamang (Sahu)	01.068
269134	the 'rāp◦pā	stand	v	AH-CSDPN	1457	Tamang (Sahu)	01.069
269147	the pim◦pā	give		AH-CSDPN	1457	Tamang (Sahu)	01.070
269161	the 'pāng◦pā	say		AH-CSDPN	1457	Tamang (Sahu)	01.071
269177	'tih◦nyi	sun		AH-CSDPN	1457	Tamang (Sahu)	01.072
269191	'la◦nyi	moon		AH-CSDPN	1457	Tamang (Sahu)	01.073
269204	'sā:r	star		AH-CSDPN	1457	Tamang (Sahu)	01.074
269217	'ki	water	n	AH-CSDPN	1457	Tamang (Sahu)	01.075
269231	'nām	rain	n	AH-CSDPN	1457	Tamang (Sahu)	01.076
269246	'yung◦pā	stone	n	AH-CSDPN	1457	Tamang (Sahu)	01.077
269259	'pāhlwā	sand		AH-CSDPN	1457	Tamang (Sahu)	01.078
269272	sā	earth		AH-CSDPN	1457	Tamang (Sahu)	01.079
269288	muk◦pā	cloud		AH-CSDPN	1457	Tamang (Sahu)	01.080
269302	'ming◦ku	smoke	n	AH-CSDPN	1457	Tamang (Sahu)	01.081
269315	me	fire		AH-CSDPN	1457	Tamang (Sahu)	01.082
269328	'mepphrā	ash		AH-CSDPN	1457	Tamang (Sahu)	01.083
269346	'khrāngpā	burn	v	AH-CSDPN	1457	Tamang (Sahu)	01.084
269362	'kyāym	path		AH-CSDPN	1457	Tamang (Sahu)	01.085
269377	lāh	mountain		AH-CSDPN	1457	Tamang (Sahu)	01.086
269391	'wālā	red		AH-CSDPN	1457	Tamang (Sahu)	01.087
269404	'Thewā	green		AH-CSDPN	1457	Tamang (Sahu)	01.088
269417	ur	yellow		AH-CSDPN	1457	Tamang (Sahu)	01.089
269430	tār	white		AH-CSDPN	1457	Tamang (Sahu)	01.090
269444	'mlāng	black		AH-CSDPN	1457	Tamang (Sahu)	01.091
269457	munā	night		AH-CSDPN	1457	Tamang (Sahu)	01.092
269472	kropā	hot		AH-CSDPN	1457	Tamang (Sahu)	01.093
269489	'khāngpā	cold		AH-CSDPN	1457	Tamang (Sahu)	01.094
269505	'net	full		AH-CSDPN	1457	Tamang (Sahu)	01.095
269519	chār	new		AH-CSDPN	1457	Tamang (Sahu)	01.096
269533	cyāhpā	good		AH-CSDPN	1457	Tamang (Sahu)	01.097
269550	rilto	round		AH-CSDPN	1457	Tamang (Sahu)	01.098
269567	khārpā	dry	adj	AH-CSDPN	1457	Tamang (Sahu)	01.099
269581	min	name	n	AH-CSDPN	1457	Tamang (Sahu)	01.100
269594	pāhsto	animal	n	AH-CSDPN	1457	Tamang (Sahu)	03a.001
269607	'nākā 'phā:◦hle	rooster	n	AH-CSDPN	1457	Tamang (Sahu)	03a.002
269620	'nākā māmā	hen	n	AH-CSDPN	1457	Tamang (Sahu)	03a.003
269633	'nāk◦cā	chick	n	AH-CSDPN	1457	Tamang (Sahu)	03a.004
269646	cyottor	comb (of rooster)	n	AH-CSDPN	1457	Tamang (Sahu)	03a.005
269659	hāngsā	duck	n	AH-CSDPN	1457	Tamang (Sahu)	03a.006
269672	'p̄ariwā	pigeon	n	AH-CSDPN	1457	Tamang (Sahu)	03a.007
269685	khentere	pheasant	n	AH-CSDPN	1457	Tamang (Sahu)	03a.008
269698	māpcyā	peacock	n	AH-CSDPN	1457	Tamang (Sahu)	03a.009
269711	'phāhngkiri	sparrow	n	AH-CSDPN	1457	Tamang (Sahu)	03a.010
269724	pāhikālāk	swallow (bird)	n	AH-CSDPN	1457	Tamang (Sahu)	03a.011
269737	coktā	bill (of bird)	n	AH-CSDPN	1457	Tamang (Sahu)	03a.012
269750	cāhng	nest	n	AH-CSDPN	1457	Tamang (Sahu)	03a.013
269763	pyāhp	wing	n	AH-CSDPN	1457	Tamang (Sahu)	03a.014
269776	sukā	parrot	n	AH-CSDPN	1457	Tamang (Sahu)	03a.015
269789	tāhpprāng	crow (bird)	n	AH-CSDPN	1457	Tamang (Sahu)	03a.016
269815	serli	woodpecker	n	AH-CSDPN	1457	Tamang (Sahu)	03a.018
269841	'kululu	owl	n	AH-CSDPN	1457	Tamang (Sahu)	03a.020
269854	'kāTiyā	hawk	n	AH-CSDPN	1457	Tamang (Sahu)	03a.021
269867	'wet	eagle	n	AH-CSDPN	1457	Tamang (Sahu)	03a.022
269880	'kihttā	vulture	n	AH-CSDPN	1457	Tamang (Sahu)	03a.023
269893	'phā:pāng	bat (animal, large)	n	AH-CSDPN	1457	Tamang (Sahu)	03a.024
269906	'phā:pāng	bat (animal, small)	n	AH-CSDPN	1457	Tamang (Sahu)	03a.025
269919	puhrpur	fur	n	AH-CSDPN	1457	Tamang (Sahu)	03a.026
269932	'māki	buffalo	n	AH-CSDPN	1457	Tamang (Sahu)	03a.027
269945	'rā:hngkā	buffalo bull	n	AH-CSDPN	1457	Tamang (Sahu)	03a.028
269958	'māki māmā	buffalo cow	n	AH-CSDPN	1457	Tamang (Sahu)	03a.029
269971	'māki 'kolā	buffalo calf	n	AH-CSDPN	1457	Tamang (Sahu)	03a.030
269984	pāhsto 'mā:h	cattle	n	AH-CSDPN	1457	Tamang (Sahu)	03a.031
269997	myuk◦pā	hoof	n	AH-CSDPN	1457	Tamang (Sahu)	03a.032
270010	'chopā	bull	n	AH-CSDPN	1457	Tamang (Sahu)	03a.033
270023	'meh	cow	n	AH-CSDPN	1457	Tamang (Sahu)	03a.034
270036	'mehtcā	calf	n	AH-CSDPN	1457	Tamang (Sahu)	03a.035
270049	rā	goat	n	AH-CSDPN	1457	Tamang (Sahu)	03a.036
